0.07661665286811824,0.11883666135398752,0.9658855843397617
0.07662860801551079,0.11955147392921228,0.965542946596311
0.07664063464594986,0.12026630438454214,0.9651982451804354
0.07665273276123163,0.12098115282687048,0.964851479881598
0.07666490236316909,0.12169601936309311,0.9645026504880011
0.0766771434535789,0.12241090410010824,0.9641517567865875
0.07668945603429306,0.12312580714481647,0.9637987985630391
0.07670184010715302,0.12384072860412086,0.9634437756017777
0.07671429567401261,0.12455566858492692,0.9630866876859638
0.0767268227367307,0.12527062719414261,0.9627275345974986
0.07673942129718574,0.12598560453867835,0.9623663161170206
0.07675209135725827,0.1267006007254471,0.9620030320239087
0.076764832918844,0.12741561586136427,0.9616376820962804
0.07677764598384944,0.1281306500533478,0.9612702661109918
0.07679053055419033,0.12884570340831822,0.9609007838436373
0.07680348663179319,0.12956077603319854,0.9605292350685507
0.07681651421859666,0.13027586803491434,0.9601556195588032
0.07682961331654861,0.1309909795203938,0.9597799370862052
0.07684278392760899,0.13170611059656767,0.9594021874213041
0.0768560260537455,0.1324212613703693,0.9590223703333867
0.07686933969694074,0.1331364319487347,0.9586404855904762
0.07688272485918499,0.13385162243860244,0.9582565329593344
0.07689618154247908,0.1345668329469138,0.9578705122054608
0.07690970974883725,0.13528206358061265,0.9574824230930917
0.0769233094802813,0.13599731444664562,0.9570922653852012
0.0769369807388464,0.13671258565196198,0.9567000388435003
0.07695072352657671,0.1374278773035137,0.9563057432284371
0.07696453784552823,0.13814318950825544,0.9559093782991966
0.07697842369776588,0.13885852237314467,0.955510943813701
0.07699238108536638,0.1395738760051415,0.9551104395286084
0.07700641001041679,0.1402892505112089,0.954707865199314
0.0770205104750173,0.14100464599831256,0.9543032205799489
0.07703468248127411,0.14172006257342093,0.9538965054233807
0.07704892603130935,0.14243550034350533,0.9534877194812125
0.07706324112724962,0.14315095941553982,0.9530768625037843
0.07707762777124037,0.14386643989650136,0.9526639342401708
0.07709208596542852,0.1445819418933697,0.9522489344381835
0.07710661571197978,0.14529746551312747,0.9518318628443682
0.07712121701306707,0.14601301086276017,0.9514127192040064
